Word ID,Word,Mean of Valid Ratings,SD of Valid Ratings,No.of Valid Ratings
8356,视窗,2.956522,1.223938,23
8357,数字,1.695652,0.822125,23
8358,双数,2.227273,1.34277,22
8359,素质,3.826087,0.834058,23
8360,虽然,4.142857,0.910259,21
8361,同化,3.782609,1.241572,23
8362,头发,1.608696,1.076152,23
8363,投奔,3.478261,0.897956,23
8364,透支,3.136364,1.037187,22
8365,秃鹰,1.73913,1.17618,23
8366,图谋,3.608696,0.940944,23
8367,晚饭,1.826087,0.984063,23
8368,惟独,3.363636,1.17698,22
8369,维持,3.304348,0.97397,23
8370,我军,2.130435,1.140349,23
8371,乌龟,1.521739,0.994053,23
8372,无罪,2.909091,1.305997,22
8373,消毒,2.521739,1.309739,23
8374,小巧,3.347826,1.300654,23
8375,校规,2.173913,1.072473,23
8376,心思,4.043478,0.76742,23
8377,心态,3.695652,1.145536,23
8378,宣称,2.954545,1.090097,22
8379,摇晃,3.045455,1.045502,22
8380,疑心,3.652174,0.934622,23
8381,淫威,3.73913,1.009833,23
8382,拥挤,2.695652,1.145536,23
8383,油灯,1.652174,0.884652,23
8384,有劳,3.695652,0.470472,23
8385,韵母,2.521739,1.647852,23
8386,造福,3.478261,0.790257,23
8387,造价,2.695652,1.294561,23
8388,长辈,1.869565,1.140349,23
8389,中毒,2.086957,0.99604,23
8390,中断,2.913043,1.040675,23
8391,中暑,2.086957,0.900154,23
8392,肘弯,2.478261,1.377401,23
8393,注重,3.391304,1.033051,23
8394,祖宗,1.956522,1.106931,23
8395,嘴巴,1.434783,1.03687,23
8396,挨着,2.384615,0.982931,26
8397,庇佑,3.615385,0.982931,26
8398,陛下,2.076923,1.293772,26
8399,冰镇,2.0,1.040833,25
8400,博弈,3.0,1.356466,26
8401,不朽,4.0,0.8,26
8402,猜忌,3.16,1.280625,25
8403,彩绘,1.807692,0.895287,26
8404,残忍,3.0,1.385641,26
8405,仓鼠,1.346154,0.561591,26
8406,产品,2.72,1.1,25
8407,抄写,2.192308,0.800961,26
8408,朝夕,2.96,1.337909,25
8409,车辆,1.269231,0.452344,26
8410,充气,2.36,0.757188,25
8411,储君,2.416667,1.17646,24
8412,次货,2.72,1.061446,25
8413,聪明,3.038462,1.182566,26
8414,地铁,1.076923,0.271746,26
8415,凋零,3.230769,1.305609,26
8416,夺目,3.461538,1.066987,26
8417,发烧,1.846154,0.833897,26
8418,繁衍,2.653846,1.093336,26
8419,犯罪,2.384615,0.982931,26
8420,方块,1.961538,0.99923,26
8421,方丈,2.0,0.894427,26
8422,飞碟,2.115385,1.17735,26
8423,分批,3.4,0.957427,25
8424,奉陪,3.576923,0.902134,26
8425,刚才,2.961538,1.341067,26
8426,功劳,2.52,1.194432,25
8427,功用,3.192308,1.132051,26
8428,孤寂,3.5,1.272792,26
8429,辜负,3.48,0.918332,25
8430,跪下,1.769231,0.951113,26
8431,海鲜,1.692308,0.617688,26
8432,涵盖,3.625,1.408437,24
8433,汉子,2.04,0.789515,25
8434,胡言,3.391304,0.988071,23
8435,户籍,1.692308,0.788377,26
8436,哗然,3.76,1.234234,25
8437,机师,2.269231,1.185165,26
8438,基本,3.48,1.194432,25
8439,记号,2.538462,1.028816,26
8440,兼具,3.24,0.925563,25
8441,剪接,3.076923,1.230385,26
8442,舰长,1.44,0.506623,25
8443,接力,2.96,1.135782,25
8444,剧团,1.923077,0.844894,26
8445,据说,4.0,0.978019,24
8446,可乐,1.346154,0.628796,26
8447,克制,3.192308,1.059027,26
8448,领土,1.807692,0.895287,26
8449,龙眼,1.608696,0.891328,23
8450,龙舟,1.384615,0.571099,26
8451,埋伏,3.269231,1.041449,26
8452,美术,2.6,1.354006,25
8453,糜烂,3.423077,1.205755,26
8454,魔鬼,3.423077,1.36156,26
8455,墨汁,1.461538,0.508391,26
8456,排斥,3.576923,1.101747,26
8457,盘点,2.826087,1.15413,23
8458,偏激,3.48,0.962635,25
8459,枪毙,1.653846,0.745241,26
8460,巧遇,2.846154,1.084152,26
8461,榕树,1.461538,0.811456,26
8462,孺子,3.041667,1.232853,24
8463,嗓子,1.961538,1.076319,26
8464,色狼,1.961538,0.823688,26
8465,涉及,3.6,1.040833,25
8466,深奥,4.038462,0.773603,26
8467,圣经,2.0,1.058301,26
8468,狮子,1.192308,0.491466,26
8469,实物,2.807692,1.096147,26
8470,手动,2.6,1.0,25
8471,守门,2.076923,0.97665,26
8472,输血,1.846154,0.92487,26
8473,水晶,1.692308,0.788377,26
8474,松绑,2.5,1.104536,26
8475,损失,3.115385,1.070586,26
8476,特点,3.769231,0.908083,26
8477,挑战,3.192308,1.059027,26
8478,跳级,2.92,1.115049,25
8479,挺胸,1.692308,0.735893,26
8480,通常,3.166667,1.09014,24
8481,头版,2.458333,1.284664,24
8482,头条,2.115385,0.993053,26
8483,危言,3.36,1.113553,25
8484,微小,3.269231,1.115623,26
8485,纬度,2.538462,1.363254,26
8486,舞蹈,1.923077,1.055389,26
8487,细菌,2.038462,1.112862,26
8488,匣子,1.6,0.57735,25
8489,下等,3.48,1.004988,25
8490,先生,1.923077,0.89098,26
8491,乡愁,3.961538,1.341067,26
8492,香味,2.692308,1.123182,26
8493,效劳,3.5,1.104536,26
8494,邪恶,3.653846,1.23101,26
8495,卸货,1.884615,0.765607,26
8496,蟹黄,1.461538,0.646886,26
8497,熊猫,1.115385,0.325813,26
8498,旋转,2.576923,0.986836,26
8499,牙科,1.653846,0.891843,26
8500,言论,3.269231,1.150919,26
8501,岩石,1.346154,0.628796,26
8502,要命,3.541667,1.020621,24
8503,吟诗,2.653846,1.056118,26
8504,黝黑,2.153846,0.833897,26
8505,予以,4.083333,0.928611,24
8506,玉女,3.038462,0.958364,26
8507,原则,3.384615,1.168826,26
8508,月刊,1.846154,0.543493,26
8509,越战,2.636364,1.328997,22
8510,争夺,3.076923,1.163549,26
8511,之后,3.730769,1.002305,26
8512,知会,3.458333,1.102533,24
8513,主犯,1.884615,0.711445,26
8514,助理,1.692308,0.549125,26
8515,著书,2.44,1.121011,25
8516,子嗣,2.0,0.866025,25
8517,纵向,3.038462,1.341067,26
8518,租户,1.692308,0.735893,26
8519,阻挠,3.192308,1.200641,26
8520,拜见,2.884615,1.107318,26
8521,避免,3.083333,1.212854,24
8522,变脸,2.72,1.24231,25
8523,财主,2.115385,0.951921,26
8524,草鞋,1.384615,0.752432,26
8525,查询,2.884615,1.210848,26
8526,唱歌,1.730769,1.041449,26
8527,打算,3.461538,1.475961,26
8528,大树,1.692308,1.086986,26
8529,担保,3.423077,1.137474,26
8530,刀伤,1.769231,0.992278,26
8531,底薪,2.230769,1.031802,26
8532,法律,3.192308,1.386196,26
8533,翻身,2.541667,1.141287,24
8534,奉命,3.4,1.154701,25
8535,告假,2.52,1.159023,25
8536,隔间,3.038462,1.280024,26
8537,隔音,2.846154,1.222859,26
8538,公义,3.541667,1.382473,24
8539,构图,3.04,1.274101,25
8540,孤立,3.192308,1.233507,26
8541,古寺,1.6,0.763763,25
8542,拐杖,1.4,0.816497,25
8543,广大,3.653846,1.23101,26
8544,含意,4.038462,1.076319,26
8545,毫无,3.478261,1.274561,23
8546,好人,2.76,1.16476,25
8547,烘托,3.615385,1.235376,26
8548,胡扯,3.4,1.224745,25
8549,虎口,2.521739,1.122884,23
8550,茴香,1.576923,0.808608,26
8551,极限,3.48,1.262273,25
8552,加码,3.28,1.208305,25
8553,架构,3.384615,1.267341,26
8554,建议,3.269231,1.041449,26
8555,僵持,3.615385,0.982931,26
8556,交织,3.68,1.215182,25
8557,觉悟,3.538462,1.272188,26
8558,结盟,3.230769,1.106623,26
8559,解毒,2.730769,1.313246,26
8560,借出,2.84,1.027943,25
8561,酒鬼,1.884615,0.765607,26
8562,就寝,2.269231,1.079173,26
8563,卷曲,2.923077,1.293772,26
8564,军火,1.846154,0.7317,26
8565,开动,2.961538,1.21592,26
8566,可惜,3.4,1.290994,25
8567,溃疡,2.48,1.294862,25
8568,蜡笔,1.269231,0.603834,26
8569,来客,2.307692,0.970329,26
8570,立志,3.653846,1.23101,26
8571,例如,3.56,1.003328,25
8572,莲藕,1.423077,0.702742,26
8573,凉快,2.692308,1.257592,26
8574,两极,3.2,1.118034,25
8575,列席,2.923077,1.055389,26
8576,领巾,1.769231,0.908083,26
8577,陆地,1.653846,1.017539,26
8578,录音,1.961538,0.823688,26
8579,矛头,3.076923,1.324329,26
8580,模仿,3.423077,1.172112,26
8581,木匠,1.576923,0.808608,26
8582,能干,3.461538,1.207668,26
8583,酿酒,2.269231,1.079173,26
8584,盘踞,3.346154,0.977438,26
8585,碰面,2.423077,1.137474,26
8586,譬如,3.72,0.936305,25
8587,签名,1.692308,0.735893,26
8588,切忌,3.384615,1.168826,26
8589,琴谱,1.807692,0.938903,26
8590,清早,1.923077,0.89098,26
8591,穷苦,2.807692,1.16685,26
8592,求情,3.12,1.201388,25
8593,驱使,3.615385,1.202561,26
8594,去路,3.346154,1.129329,26
8595,热狗,1.807692,1.132051,26
8596,人情,3.461538,1.207668,26
8597,身手,2.884615,1.275207,26
8598,升压,3.384615,1.29852,26
8599,尸体,1.576923,0.757526,26
8600,守护,3.5,1.104536,26
8601,首都,1.692308,0.928191,26
8602,四季,2.115385,0.993053,26
8603,汤碗,1.461538,0.646886,26
8604,体会,3.56,1.121011,25
8605,填补,3.2,1.190238,25
8606,停电,1.576923,0.643309,26
8607,透明,2.769231,1.142198,26
8608,屠杀,2.076923,0.934797,26
8609,歪理,3.423077,1.101747,26
8610,万岁,3.869565,1.140349,23
8611,网球,1.153846,0.464095,26
8612,违规,2.923077,1.128648,26
8613,窝心,3.88,0.971253,25
8614,稀释,2.884615,1.107318,26
8615,膝盖,1.384615,0.752432,26
8616,嬉笑,2.538462,1.066987,26
8617,席卷,3.76,0.879394,25
8618,心窝,3.153846,1.120439,26
8619,刑法,2.461538,1.240347,26
8620,幸亏,3.769231,1.031802,26
8621,牙痛,1.692308,0.679366,26
8622,炎热,2.269231,1.250846,26
8623,沿途,2.692308,1.158248,26
8624,依靠,3.653846,0.891843,26
8625,议席,2.961538,1.076319,26
8626,英镑,1.692308,0.884047,26
8627,营救,2.692308,1.158248,26
8628,有效,3.269231,1.250846,26
8629,预感,3.653846,1.23101,26
8630,月底,2.0,0.979796,26
8631,增强,2.88,1.235584,25
8632,占星,3.791667,1.382473,24
8633,长久,3.16,1.143095,25
8634,致歉,2.5,1.104536,26
8635,重罚,2.692308,1.123182,26
8636,住户,1.769231,0.815239,26
8637,专横,3.423077,0.986836,26
8638,庄稼,1.576923,0.702742,26
8639,资格,3.192308,1.296741,26
8640,自从,3.791667,1.020621,24
8641,总管,2.307692,1.049542,26
8642,最后,2.961538,1.248384,26
8643,靶场,1.73913,0.963771,23
8644,褒奖,2.863636,1.125271,22
8645,保密,2.652174,1.368765,23
8646,被捕,1.956522,0.877924,23
8647,逼供,2.333333,1.01653,21
8648,逼迫,3.347826,1.191206,23
8649,比试,2.652174,1.191206,23
8650,镖客,2.086957,1.124643,23
8651,财经,3.304348,1.294561,23
8652,尝试,3.217391,0.998022,23
8653,出产,3.130435,0.967863,23
8654,出轨,2.619048,1.116969,21
8655,出家,2.304348,1.019571,23
8656,处世,4.086957,0.900154,23
8657,脆弱,3.0,1.069045,22
8658,搭建,2.521739,0.994053,23
8659,大麻,1.590909,0.959121,22
8660,代表,3.086957,0.949308,23
8661,殆尽,3.818182,1.052723,22
8662,但愿,4.0,0.872872,22
8663,弹匣,1.478261,0.897956,23
8664,底价,2.565217,1.160959,23
8665,地步,3.9,1.252366,20
8666,电压,2.304348,1.294561,23
8667,殿宇,2.217391,0.998022,23
8668,顶尖,2.73913,1.321755,23
8669,冬至,1.73913,1.136877,23
8670,斗气,3.142857,1.062342,21
8671,短促,3.652174,1.070628,23
8672,短见,3.434783,1.03687,23
8673,堕落,3.695652,1.25896,23
8674,番茄,1.086957,0.288104,23
8675,范例,2.65,1.089423,20
8676,风骚,3.772727,1.066004,22
8677,风水,3.608696,1.37309,23
8678,讽刺,3.409091,1.221205,22
8679,服药,1.695652,0.558796,23
8680,各方,3.2,1.196486,20
8681,工会,1.863636,0.990212,22
8682,公德,3.272727,1.241421,22
8683,公开,2.409091,0.854071,22
8684,古董,1.73913,1.136877,23
8685,股东,2.045455,0.898532,22
8686,观光,2.565217,1.160959,23
8687,规章,2.173913,1.072473,23
8688,和善,2.913043,1.23998,23
8689,虎穴,2.761905,1.261141,21
8690,户主,1.565217,0.727767,23
8691,挥手,1.521739,0.790257,23
8692,回暖,3.0,1.140175,21
8693,击败,2.454545,1.010765,22
8694,脊椎,1.173913,0.387553,23
8695,记载,2.043478,0.975997,23
8696,监狱,1.347826,0.934622,23
8697,见谅,3.391304,1.076152,23
8698,剑道,2.73913,1.452815,23
8699,胶囊,1.5,0.740013,22
8700,觉醒,3.809524,1.030488,21
8701,竭力,3.545455,1.056827,22
8702,解散,2.304348,1.184551,23
8703,警觉,3.636364,0.902138,22
8704,就要,3.944444,1.161754,18
8705,捐躯,2.454545,0.911685,22
8706,倔强,3.173913,1.15413,23
8707,扩建,2.434783,1.160959,23
8708,牢记,3.181818,1.006473,22
8709,乐趣,3.652174,0.934622,23
8710,冷气,2.173913,0.886883,23
8711,理念,4.26087,0.864312,23
8712,吝啬,3.347826,1.191206,23
8713,迷你,3.47619,1.077917,21
8714,觅食,2.454545,0.911685,22
8715,蔑视,3.5,1.185227,22
8716,民怨,3.318182,1.210524,22
8717,明理,3.478261,0.994053,23
8718,墓碑,1.347826,0.71406,23
8719,柠檬,1.130435,0.457697,23
8720,配音,2.130435,0.919701,23
8721,盆地,2.181818,1.097025,22
8722,皮带,1.304348,0.470472,23
8723,皮鞋,1.130435,0.34435,23
8724,漂泊,3.272727,0.882735,22
8725,妻子,1.434783,0.589768,23
8726,气节,3.619048,1.465476,21
8727,趣事,3.173913,1.029217,23
8728,忍让,3.454545,0.9625,22
8729,容量,2.761905,0.995227,21
8730,赏月,2.086957,0.792754,23
8731,慎重,3.454545,1.29935,22
8732,世界,3.428571,1.434274,21
8733,事主,2.473684,1.073334,19
8734,水力,2.714286,1.101946,21
8735,司机,1.521739,0.790257,23
8736,素食,2.304348,0.822125,23
8737,缩小,2.913043,1.164359,23
8738,逃避,3.434783,0.992063,23
8739,透露,3.130435,1.01374,23
8740,托运,2.043478,0.474654,23
8741,违约,2.391304,0.891328,23
8742,武士,2.0,0.953463,23
8743,夏令,2.909091,1.269011,22
8744,先进,3.318182,1.249242,22
8745,消遣,3.391304,1.15755,23
8746,心志,3.954545,1.090097,22
8747,形容,4.043478,0.76742,23
8748,眩晕,2.695652,1.063219,23
8749,阳台,1.26087,0.6887,23
8750,依恋,3.695652,1.063219,23
8751,移居,2.652174,0.982052,23
8752,抑扬,3.772727,1.269864,22
8753,易地,3.0,1.105542,19
8754,音波,3.0,1.234427,22
8755,引发,3.782609,0.998022,23
8756,永恒,4.333333,1.064581,21
8757,怨恨,3.565217,1.079818,23
8758,杂志,1.434783,0.589768,23
8759,站岗,1.727273,0.631085,22
8760,鹧鸪,1.347826,0.647281,23
8761,知道,2.909091,1.150945,22
8762,致辞,2.391304,1.196173,23
8763,众人,2.608696,1.233588,23
8764,煮饭,1.782609,1.042572,23
8765,住持,2.272727,0.882735,22
8766,作用,3.636364,1.048602,22
8767,绊倒,2.043478,0.638055,23
8768,鼻孔,1.130435,0.34435,23
8769,编辑,2.956522,1.065076,23
8770,贬低,3.521739,0.947224,23
8771,冰凉,2.217391,1.166055,23
8772,捕捉,2.363636,1.002162,22
8773,惭愧,3.565217,1.121123,23
8774,潮水,1.565217,0.589768,23
8775,车速,1.869565,0.919701,23
8776,成员,2.652174,0.884652,23
8777,诚意,3.5,1.144344,22
8778,驰名,3.842105,0.95819,19
8779,丑陋,3.043478,1.223938,23
8780,储存,2.347826,0.982052,23
8781,猝死,2.086957,1.083473,23
8782,大计,3.578947,1.017393,19
8783,大戏,3.142857,1.152637,21
8784,带动,3.478261,0.947224,23
8785,档案,1.695652,0.558796,23
8786,殿下,2.454545,1.503243,22
8787,东部,2.454545,1.405,22
8788,毒气,1.695652,0.702902,23
8789,夺取,2.913043,1.311247,23
8790,发根,2.105263,0.875261,19
8791,方寸,3.608696,1.233588,23
8792,放弃,3.086957,0.99604,23
8793,封印,3.318182,1.427164,22
8794,扶手,1.347826,0.486985,23
8795,讣闻,2.277778,1.406102,18
8796,覆盖,3.173913,1.15413,23
8797,改动,2.73913,1.136877,23
8798,赶到,2.772727,1.066004,22
8799,高调,3.727273,1.031957,22
8800,根基,3.26087,1.214211,23
8801,工商,2.695652,1.222322,23
8802,故人,2.434783,1.121123,23
8803,挂彩,2.913043,1.124643,23
8804,过去,3.521739,1.238385,23
8805,函数,2.904762,1.546116,21
8806,悍匪,2.173913,0.984063,23
8807,行踪,3.043478,1.330696,23
8808,好客,3.478261,1.038774,23
8809,浩瀚,4.0,0.92582,22
8810,滑稽,3.391304,0.838783,23
8811,环顾,3.047619,0.973457,21
8812,激情,3.434783,1.079818,23
8813,羁绊,3.954545,1.045502,22
8814,集资,2.608696,1.076152,23
8815,驾车,1.782609,0.850482,23
8816,讲话,1.826087,1.029217,23
8817,奖券,1.782609,0.951388,23
8818,降温,2.173913,1.11405,23
8819,轿车,1.347826,0.884652,23
8820,解剖,2.347826,0.982052,23
8821,戒律,3.136364,1.166821,22
8822,金融,3.391304,1.269901,23
8823,经济,3.434783,1.308229,23
8824,旧闻,2.695652,1.105144,23
8825,决赛,1.956522,1.186219,23
8826,苦笑,2.391304,0.988071,23
8827,篮球,1.217391,0.518435,23
8828,类比,3.727273,0.767297,22
8829,俚语,3.0,1.374369,19
8830,沥青,1.434783,0.50687,23
8831,掠夺,2.869565,1.254242,23
8832,茅厕,1.565217,0.843482,23
8833,盟国,2.173913,1.15413,23
8834,渺茫,4.26087,1.009833,23
8835,明星,2.043478,0.877924,23
8836,鸣叫,2.26087,0.915393,23
8837,品评,3.454545,0.9625,22
8838,婆媳,1.782609,1.042572,23
8839,普通,3.363636,1.093071,22
8840,棋盘,1.434783,0.50687,23
8841,麒麟,2.045455,1.361976,22
8842,牵制,3.521739,0.947224,23
8843,敲诈,2.956522,1.14726,23
8844,驱逐,2.681818,1.086119,22
8845,热闹,3.0,1.314257,23
8846,撒种,2.181818,1.097025,22
8847,散步,1.826087,1.029217,23
8848,上进,3.409091,1.140555,22
8849,深海,2.434783,1.27301,23
8850,胜败,2.695652,1.25896,23
8851,失陪,3.0,1.183216,21
8852,石榴,1.272727,0.7025,22
8853,视点,3.318182,0.893701,22
8854,熟食,1.782609,0.850482,23
8855,酸雨,2.090909,1.150945,22
8856,堂皇,3.857143,1.014185,21
8857,讨论,2.956522,1.021508,23
8858,调子,3.272727,1.077113,22
8859,听觉,2.521739,1.441892,23
8860,突出,3.304348,1.184551,23
8861,团体,2.565217,1.079818,23
8862,外地,2.347826,1.191206,23
8863,外围,3.090909,1.019294,22
8864,呜呼,4.210526,0.854982,19
8865,无悔,3.714286,1.007118,21
8866,物资,2.347826,1.152416,23
8867,香水,1.608696,1.076152,23
8868,小心,3.272727,0.882735,22
8869,信件,1.565217,0.662371,23
8870,信息,3.217391,1.126399,23
8871,杏林,2.391304,1.117592,23
8872,虚拟,3.869565,1.254242,23
8873,悬挂,2.521739,1.201119,23
8874,伊朗,1.478261,0.790257,23
8875,英俊,3.434783,1.121123,23
8876,悠久,3.304348,1.105144,23
8877,邮轮,1.608696,0.838783,23
8878,犹如,4.181818,0.906924,22
8879,元年,3.136364,1.166821,22
8880,跃动,3.409091,1.098011,22
8881,云层,2.434783,1.308229,23
8882,责备,3.086957,1.083473,23
8883,珍贵,3.347826,1.152416,23
8884,支配,3.304348,1.294561,23
8885,只求,3.611111,1.036901,18
8886,中年,2.714286,1.270545,21
8887,捉拿,2.681818,0.994574,22
8888,宗师,3.0,1.309307,22
8889,做东,3.26087,1.096167,23
8890,败军,2.529412,0.960912,34
8891,薄饼,1.470588,0.825183,34
8892,豹子,1.333333,0.595119,33
8893,爆竹,1.485714,0.701739,35
8894,杯子,1.314286,0.529785,35
8895,北岸,2.647059,1.069759,34
8896,本周,2.142857,1.088519,35
8897,禀告,2.942857,1.235334,35
8898,病态,3.228571,1.214755,35
8899,布丁,1.828571,0.954424,35
8900,常识,3.4,1.217519,35
8901,嫦娥,2.314286,1.278129,35
8902,沉醉,3.727273,0.910794,33
8903,成败,3.485714,1.010865,35
8904,成语,2.8,1.106133,35
8905,筹备,3.0,1.212678,35
8906,处女,1.885714,0.963188,35
8907,慈善,2.647059,1.276414,34
8908,存货,2.4,1.034692,35
8909,导弹,1.457143,0.560612,35
8910,冬装,1.8,0.677365,35
8911,逗留,3.0,1.16316,35
8912,独裁,3.0,1.283378,35
8913,俄国,1.558824,0.990598,34
8914,恶果,3.571429,1.118973,35
8915,发病,2.735294,1.109431,34
8916,反差,3.545455,1.175024,33
8917,分裂,3.257143,1.196634,35
8918,付账,1.714286,0.667367,35
8919,赴约,2.029412,0.904041,34
8920,告白,2.742857,1.120474,35
8921,工具,2.5,1.080123,34
8922,工人,1.828571,0.923093,35
8923,工艺,3.428571,1.144956,35
8924,供应,3.242424,1.031695,33
8925,焊接,1.911765,0.933149,34
8926,好色,2.771429,1.113704,35
8927,糊口,3.558824,1.106213,34
8928,互通,3.121212,1.08275,33
8929,华人,1.828571,0.890661,35
8930,汇合,3.088235,1.111037,34
8931,继母,1.6,0.811679,35
8932,家务,2.314286,0.758149,35
8933,监考,1.882353,0.807717,34
8934,搅扰,3.441176,0.990598,34
8935,接济,2.885714,1.207122,35
8936,竭尽,3.484848,1.253027,33
8937,界线,2.685714,1.131668,35
8938,京剧,1.714286,0.92582,35
8939,就算,4.25,0.944089,24
8940,看法,3.5,1.107823,34
8941,咳嗽,1.828571,1.070616,35
8942,口角,2.470588,1.079711,34
8943,框架,3.0,1.325736,34
8944,离婚,1.6,0.735647,35
8945,礼服,1.628571,0.68966,35
8946,荔枝,1.314286,0.758149,35
8947,刘海,1.828571,1.042782,35
8948,流感,2.0,0.829156,33
8949,漏网,2.969697,1.015038,33
8950,迈进,3.606061,0.966288,33
8951,毛笔,1.314286,0.676123,35
8952,名片,1.714286,0.893487,35
8953,慕名,3.371429,1.086974,35
8954,能力,3.647059,1.276414,34
8955,拍戏,2.085714,0.701739,35
8956,排练,2.457143,0.980482,35
8957,拚命,3.142857,1.191708,35
8958,平庸,3.657143,1.161714,35
8959,启发,3.735294,1.024217,34
8960,强大,3.411765,1.131308,34
8961,抢修,2.285714,0.987314,35
8962,清楚,3.342857,1.161714,35
8963,认证,3.0,1.084652,35
8964,日程,2.685714,1.131668,35
8965,设定,3.657143,0.937546,35
8966,申请,2.8125,0.965117,32
8967,失眠,2.257143,1.196634,35
8968,施肥,2.085714,1.010865,35
8969,时兴,3.823529,0.968303,34
8970,释然,4.176471,0.936486,34
8971,收费,2.171429,1.20014,35
8972,守夜,2.0,0.984732,34
8973,死神,3.142857,1.517406,35
8974,蓑衣,1.823529,1.028992,34
8975,锁头,1.84375,1.080901,32
8976,坦承,3.428571,1.118973,35
8977,讨厌,3.371429,1.285341,35
8978,土法,3.730769,0.91903,26
8979,外衣,1.657143,0.764771,35
8980,忘我,4.0,1.057188,35
8981,胃口,3.147059,1.184044,34
8982,卧床,2.228571,0.972738,35
8983,希望,4.171429,0.954424,35
8984,习惯,3.441176,1.210839,34
8985,喜庆,2.794118,1.20049,34
8986,下届,2.848485,1.17583,33
8987,显现,3.628571,0.972738,35
8988,线性,3.96875,1.062085,32
8989,象形,3.647059,1.203086,34
8990,潇洒,3.558824,1.133276,34
8991,校长,1.4,0.553066,35
8992,心灵,3.942857,1.186762,35
8993,羞愧,3.4,1.116718,35
8994,寻找,3.090909,1.259058,33
8995,训话,2.8,1.231928,35
8996,鸭蛋,1.181818,0.583874,33
8997,腌制,2.235294,0.923065,34
8998,羊奶,1.342857,0.481594,35
8999,洋人,2.147059,0.783634,34
9000,养病,2.542857,1.066684,35
9001,摇曳,3.575758,1.118881,33
9002,引诱,3.382353,1.128547,34
9003,油轮,1.428571,0.654654,35
9004,幼儿,1.742857,0.780002,35
9005,孕妇,1.428571,0.698137,35
9006,运河,1.857143,0.912103,35
9007,长矛,1.628571,1.002518,35
9008,蜘蛛,1.352941,0.691172,34
9009,挚友,2.542857,1.120474,35
9010,中心,2.969697,1.158794,33
9011,主婚,2.636364,1.19421,33
9012,嘱咐,3.085714,1.094678,35
9013,作风,3.714286,1.177521,35
9014,跋涉,3.30303,1.158794,33
9015,半死,3.647059,1.041047,34
9016,保持,3.428571,1.118973,35
9017,奔驰,2.030303,1.237054,33
9018,婢女,2.257143,1.335992,35
9019,鞭打,2.088235,0.995981,34
9020,博爱,3.529412,1.186676,34
9021,布景,2.878788,1.218544,33
9022,超市,1.514286,0.742469,35
9023,陈述,3.028571,1.097744,35
9024,趁机,3.514286,1.147156,35
9025,出租,2.272727,1.068665,33
9026,除恶,2.941176,1.179141,34
9027,传授,3.142857,1.309307,35
9028,醇厚,3.771429,1.05957,35
9029,粗俗,3.257143,1.335992,35
9030,存折,1.885714,1.278129,35
9031,盗窃,2.4,1.217519,35
9032,悼念,3.058824,1.153156,34
9033,抵制,3.228571,1.002518,35
9034,奠定,3.885714,1.182506,35
9035,洞穴,1.828571,1.124218,35
9036,独处,2.714286,1.405272,35
9037,发现,2.885714,1.300937,35
9038,法网,3.457143,1.146423,35
9039,愤怒,2.885714,1.300937,35
9040,概况,3.428571,1.118973,35
9041,果仁,1.742857,1.066684,35
9042,过节,2.323529,1.173459,34
9043,海底,2.2,1.079215,35
9044,寒冷,2.628571,1.262251,35
9045,嚎哭,2.6,1.168206,35
9046,好奇,3.484848,1.202113,33
9047,浩大,3.914286,1.245496,35
9048,哄动,3.580645,1.088552,31
9049,忽略,3.514286,1.197336,35
9050,嘉奖,2.914286,1.245496,35
9051,剪刀,1.457143,1.066684,35
9052,矫健,3.314286,1.131668,35
9053,锦囊,2.676471,1.342106,34
9054,景物,2.542857,1.010034,35
9055,迥异,3.848485,1.064225,33
9056,鞠躬,2.257143,1.268228,35
9057,开发,3.714286,1.100038,35
9058,客观,4.0,1.057188,35
9059,老虎,1.285714,0.75035,35
9060,老实,3.6,0.976187,35
9061,理论,3.676471,1.006662,34
9062,连接,3.114286,1.105373,35
9063,凉亭,1.676471,0.944541,34
9064,猎人,1.485714,0.781079,35
9065,留级,2.428571,1.170362,35
9066,楼房,1.514286,0.612201,35
9067,麻疹,1.727273,0.839372,33
9068,马夫,1.735294,0.99419,34
9069,卖艺,2.735294,1.109431,34
9070,毛巾,1.314286,0.676123,35
9071,懵懂,4.0,0.887625,34
9072,名义,3.911765,1.239933,34
9073,拟定,3.828571,1.224402,35
9074,牛郎,2.272727,1.329303,33
9075,牛乳,1.485714,0.817868,35
9076,拍手,1.6,0.811679,35
9077,袍子,1.914286,1.094678,35
9078,赔罪,3.171429,1.248192,35
9079,盆栽,1.742857,0.91853,35
9080,批发,2.742857,1.291211,35
9081,批准,3.114286,1.300937,35
9082,票价,2.285714,1.072968,35
9083,平反,3.411765,1.183668,34
9084,期刊,2.228571,1.113704,35
9085,旗帜,1.705882,0.759961,34
9086,起伏,3.6,1.034692,35
9087,怯场,3.4,1.034692,35
9088,拳法,2.393939,1.058873,33
9089,人像,2.057143,1.027357,35
9090,丧假,2.69697,1.31065,33
9091,森林,1.6,0.811679,35
9092,沙发,1.4,0.650791,35
9093,释义,3.714286,1.072968,35
9094,受制,3.742857,1.09391,35
9095,水产,2.228571,1.086974,35
9096,水缸,1.4,0.603909,35
9097,死党,2.657143,1.186762,35
9098,随便,3.885714,0.963188,35
9099,胎儿,1.8,1.106133,35
9100,题材,3.142857,1.353489,35
9101,天窗,1.84375,0.954087,32
